FILE_GROUP_TITLE	CONTENT_TYPE	ITEM_ARK	FILE_USE	SEQ	FILE_SIZE	CREATE_DATE	FILE_LOCATION	FILE_NAME
PDF	PDF	21198/zz002hxsjs	Master	1	828785	2014-07-11 13:05:32	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxsjs-1-master.pdf	21198-zz002hxsjs-1-master.pdf
PDF	PDF	21198/zz002hxsk9	Submaster	1	1054528	2014-07-11 13:07:26	database	21198-zz002hxsk9-1-submaster.pdf
PDF	PDF	21198/zz002hxsk9	Master	1	1054528	2014-07-11 13:07:26	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxsk9-1-master.pdf	21198-zz002hxsk9-1-master.pdf
PDF	PDF	21198/zz002hxsmt	Master	1	1577550	2014-07-11 13:08:45	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxsmt-1-master.pdf	21198-zz002hxsmt-1-master.pdf
PDF	PDF	21198/zz002hxsmt	Submaster	1	1577550	2014-07-11 13:08:45	database	21198-zz002hxsmt-1-submaster.pdf
PDF	PDF	21198/zz002hxsnb	Master	1	1174803	2015-08-19 11:44:43	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxsnb-1-master.pdf	21198-zz002hxsnb-1-master.pdf
PDF	PDF	21198/zz002hxsnb	Submaster	1	1174803	2015-08-19 11:44:43	database	21198-zz002hxsnb-1-submaster.pdf
PDF	PDF	21198/zz002hxspv	Submaster	1	1358753	2014-07-11 13:12:39	database	21198-zz002hxspv-1-submaster.pdf
PDF	PDF	21198/zz002hxspv	Master	1	1358753	2014-07-11 13:12:39	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxspv-1-master.pdf	21198-zz002hxspv-1-master.pdf
PDF	PDF	21198/zz002hxsqc	Master	1	1500288	2014-07-11 13:17:11	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxsqc-1-master.pdf	21198-zz002hxsqc-1-master.pdf
PDF	PDF	21198/zz002hxsqc	Submaster	1	1500288	2014-07-11 13:17:11	database	21198-zz002hxsqc-1-submaster.pdf
PDF	PDF	21198/zz002hxsrw	Master	1	112375	2014-07-11 13:22:37	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxsrw-1-master.pdf	21198-zz002hxsrw-1-master.pdf
PDF	PDF	21198/zz002hxsrw	Submaster	1	112375	2014-07-11 13:22:37	database	21198-zz002hxsrw-1-submaster.pdf
PDF	PDF	21198/zz002hxsrw	Master	2	292920	2014-07-22 16:52:51	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxsrw-2-master.pdf	21198-zz002hxsrw-2-master.pdf
PDF	PDF	21198/zz002hxsrw	Submaster	2	292920	2014-07-22 16:52:51	database	21198-zz002hxsrw-2-submaster.pdf
PDF	PDF	21198/zz002hxstx	Submaster	1	483712	2014-07-11 13:27:06	database	21198-zz002hxstx-1-submaster.pdf
PDF	PDF	21198/zz002hxstx	Master	1	483712	2014-07-11 13:27:06	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxstx-1-master.pdf	21198-zz002hxstx-1-master.pdf
PDF	PDF	21198/zz002hxsvf	Submaster	1	396100	2014-07-11 13:28:48	database	21198-zz002hxsvf-1-submaster.pdf
PDF	PDF	21198/zz002hxsvf	Master	1	396100	2014-07-11 13:28:48	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxsvf-1-master.pdf	21198-zz002hxsvf-1-master.pdf
PDF	PDF	21198/zz002hxswz	Submaster	1	984312	2014-07-11 13:30:22	database	21198-zz002hxswz-1-submaster.pdf
PDF	PDF	21198/zz002hxswz	Master	1	984312	2014-07-11 13:30:22	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxswz-1-master.pdf	21198-zz002hxswz-1-master.pdf
PDF	PDF	21198/zz002hxsxg	Master	1	1176554	2014-07-11 13:31:27	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxsxg-1-master.pdf	21198-zz002hxsxg-1-master.pdf
PDF	PDF	21198/zz002hxsxg	Submaster	1	1176554	2014-07-11 13:31:27	database	21198-zz002hxsxg-1-submaster.pdf
PDF	PDF	21198/zz002hxsz0	Submaster	1	661969	2014-07-11 13:33:06	database	21198-zz002hxsz0-1-submaster.pdf
PDF	PDF	21198/zz002hxsz0	Master	1	661969	2014-07-11 13:33:06	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxsz0-1-master.pdf	21198-zz002hxsz0-1-master.pdf
PDF	PDF	21198/zz002hxt00	Submaster	1	744831	2014-07-11 13:34:34	database	21198-zz002hxt00-1-submaster.pdf
PDF	PDF	21198/zz002hxt00	Master	1	744831	2014-07-11 13:34:34	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxt00-1-master.pdf	21198-zz002hxt00-1-master.pdf
PDF	PDF	21198/zz002hxt1h	Master	1	1262418	2014-07-11 13:36:24	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxt1h-1-master.pdf	21198-zz002hxt1h-1-master.pdf
PDF	PDF	21198/zz002hxt1h	Submaster	1	1262418	2014-07-11 13:36:24	database	21198-zz002hxt1h-1-submaster.pdf
PDF	PDF	21198/zz002hxt21	Master	1	1239426	2014-07-11 13:38:21	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxt21-1-master.pdf	21198-zz002hxt21-1-master.pdf
PDF	PDF	21198/zz002hxt21	Submaster	1	1239426	2014-07-11 13:38:21	database	21198-zz002hxt21-1-submaster.pdf
PDF	PDF	21198/zz002hxt5k	Master	1	430918	2014-07-11 13:42:45	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxt5k-1-master.pdf	21198-zz002hxt5k-1-master.pdf
PDF	PDF	21198/zz002hxt5k	Submaster	1	430918	2014-07-11 13:42:45	database	21198-zz002hxt5k-1-submaster.pdf
PDF	PDF	21198/zz002hxt63	Submaster	1	1246517	2014-07-11 13:44:23	database	21198-zz002hxt63-1-submaster.pdf
PDF	PDF	21198/zz002hxt63	Master	1	1246517	2014-07-11 13:44:23	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxt63-1-master.pdf	21198-zz002hxt63-1-master.pdf
PDF	PDF	21198/zz002hxt7m	Submaster	1	1287782	2014-07-11 13:47:24	database	21198-zz002hxt7m-1-submaster.pdf
PDF	PDF	21198/zz002hxt7m	Master	1	1287782	2014-07-11 13:47:24	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxt7m-1-master.pdf	21198-zz002hxt7m-1-master.pdf
PDF	PDF	21198/zz002hxt84	Master	1	1017475	2014-07-11 13:48:49	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxt84-1-master.pdf	21198-zz002hxt84-1-master.pdf
PDF	PDF	21198/zz002hxt84	Submaster	1	1017475	2014-07-11 13:48:49	database	21198-zz002hxt84-1-submaster.pdf
PDF	PDF	21198/zz002hxt9n	Submaster	1	1320099	2014-07-11 13:50:04	database	21198-zz002hxt9n-1-submaster.pdf
PDF	PDF	21198/zz002hxt9n	Master	1	1320099	2014-07-11 13:50:04	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxt9n-1-master.pdf	21198-zz002hxt9n-1-master.pdf
PDF	PDF	21198/zz002hxtb5	Submaster	1	1171350	2014-07-11 13:52:39	database	21198-zz002hxtb5-1-submaster.pdf
PDF	PDF	21198/zz002hxtb5	Master	1	1171350	2014-07-11 13:52:39	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtb5-1-master.pdf	21198-zz002hxtb5-1-master.pdf
PDF	PDF	21198/zz002hxtcp	Submaster	1	1072587	2014-07-11 13:54:35	database	21198-zz002hxtcp-1-submaster.pdf
PDF	PDF	21198/zz002hxtcp	Master	1	1072587	2014-07-11 13:54:35	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtcp-1-master.pdf	21198-zz002hxtcp-1-master.pdf
PDF	PDF	21198/zz002hxtd6	Submaster	1	366606	2014-07-11 13:55:59	database	21198-zz002hxtd6-1-submaster.pdf
PDF	PDF	21198/zz002hxtd6	Master	1	366606	2014-07-11 13:55:59	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtd6-1-master.pdf	21198-zz002hxtd6-1-master.pdf
PDF	PDF	21198/zz002hxtfq	Submaster	1	715922	2015-08-19 12:14:47	database	21198-zz002hxtfq-1-submaster.pdf
PDF	PDF	21198/zz002hxtfq	Master	1	715922	2015-08-19 12:14:47	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtfq-1-master.pdf	21198-zz002hxtfq-1-master.pdf
PDF	PDF	21198/zz002hxtg7	Master	1	938866	2014-07-11 13:59:13	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtg7-1-master.pdf	21198-zz002hxtg7-1-master.pdf
PDF	PDF	21198/zz002hxtg7	Submaster	1	938866	2014-07-11 13:59:13	database	21198-zz002hxtg7-1-submaster.pdf
PDF	PDF	21198/zz002hxthr	Submaster	1	1338460	2014-07-11 14:01:09	database	21198-zz002hxthr-1-submaster.pdf
PDF	PDF	21198/zz002hxthr	Master	1	1338460	2014-07-11 14:01:09	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxthr-1-master.pdf	21198-zz002hxthr-1-master.pdf
PDF	PDF	21198/zz002hxtj8	Master	1	1178330	2014-07-11 14:02:26	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtj8-1-master.pdf	21198-zz002hxtj8-1-master.pdf
PDF	PDF	21198/zz002hxtj8	Submaster	1	1178330	2014-07-11 14:02:26	database	21198-zz002hxtj8-1-submaster.pdf
PDF	PDF	21198/zz002hxtks	Master	1	1032952	2014-07-11 14:04:07	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtks-1-master.pdf	21198-zz002hxtks-1-master.pdf
PDF	PDF	21198/zz002hxtks	Submaster	1	1032952	2014-07-11 14:04:07	database	21198-zz002hxtks-1-submaster.pdf
PDF	PDF	21198/zz002hxtm9	Submaster	1	470658	2014-07-11 14:05:54	database	21198-zz002hxtm9-1-submaster.pdf
PDF	PDF	21198/zz002hxtm9	Master	1	470658	2014-07-11 14:05:54	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtm9-1-master.pdf	21198-zz002hxtm9-1-master.pdf
PDF	PDF	21198/zz002hxtnt	Submaster	1	358333	2014-07-11 14:07:32	database	21198-zz002hxtnt-1-submaster.pdf
PDF	PDF	21198/zz002hxtnt	Master	1	358333	2014-07-11 14:07:32	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtnt-1-master.pdf	21198-zz002hxtnt-1-master.pdf
PDF	PDF	21198/zz002hxtpb	Submaster	1	1132224	2014-07-11 14:08:46	database	21198-zz002hxtpb-1-submaster.pdf
PDF	PDF	21198/zz002hxtpb	Master	1	1132224	2014-07-11 14:08:46	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtpb-1-master.pdf	21198-zz002hxtpb-1-master.pdf
PDF	PDF	21198/zz002hxtrc	Submaster	1	1096827	2014-07-11 14:33:04	database	21198-zz002hxtrc-1-submaster.pdf
PDF	PDF	21198/zz002hxtrc	Master	1	1096827	2014-07-11 14:33:04	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtrc-1-master.pdf	21198-zz002hxtrc-1-master.pdf
PDF	PDF	21198/zz002hxtsw	Submaster	1	1139855	2014-07-11 14:34:56	database	21198-zz002hxtsw-1-submaster.pdf
PDF	PDF	21198/zz002hxtsw	Master	1	1139855	2014-07-11 14:34:56	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtsw-1-master.pdf	21198-zz002hxtsw-1-master.pdf
PDF	PDF	21198/zz002hxttd	Submaster	1	1187205	2014-07-11 14:37:12	database	21198-zz002hxttd-1-submaster.pdf
PDF	PDF	21198/zz002hxttd	Master	1	1187205	2014-07-11 14:37:12	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxttd-1-master.pdf	21198-zz002hxttd-1-master.pdf
PDF	PDF	21198/zz002hxtvx	Master	1	1229282	2014-07-11 14:39:21	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtvx-1-master.pdf	21198-zz002hxtvx-1-master.pdf
PDF	PDF	21198/zz002hxtvx	Submaster	1	1229282	2014-07-11 14:39:21	database	21198-zz002hxtvx-1-submaster.pdf
PDF	PDF	21198/zz002hxtwf	Master	1	968867	2014-07-11 14:42:36	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtwf-1-master.pdf	21198-zz002hxtwf-1-master.pdf
PDF	PDF	21198/zz002hxtwf	Submaster	1	968867	2014-07-11 14:42:36	database	21198-zz002hxtwf-1-submaster.pdf
PDF	PDF	21198/zz002hxtxz	Submaster	1	1079505	2014-07-11 14:44:33	database	21198-zz002hxtxz-1-submaster.pdf
PDF	PDF	21198/zz002hxtxz	Master	1	1079505	2014-07-11 14:44:33	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtxz-1-master.pdf	21198-zz002hxtxz-1-master.pdf
PDF	PDF	21198/zz002hxtzg	Submaster	1	2287225	2014-07-11 14:46:09	database	21198-zz002hxtzg-1-submaster.pdf
PDF	PDF	21198/zz002hxtzg	Master	1	2287225	2014-07-11 14:46:09	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxtzg-1-master.pdf	21198-zz002hxtzg-1-master.pdf
PDF	PDF	21198/zz002hxv0g	Submaster	1	1045326	2014-07-11 14:47:28	database	21198-zz002hxv0g-1-submaster.pdf
PDF	PDF	21198/zz002hxv0g	Master	1	1045326	2014-07-11 14:47:28	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxv0g-1-master.pdf	21198-zz002hxv0g-1-master.pdf
PDF	PDF	21198/zz002hxv10	Submaster	1	1222223	2014-07-11 14:49:20	database	21198-zz002hxv10-1-submaster.pdf
PDF	PDF	21198/zz002hxv10	Master	1	1222223	2014-07-11 14:49:20	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxv10-1-master.pdf	21198-zz002hxv10-1-master.pdf
PDF	PDF	21198/zz002hxv2h	Master	1	1177209	2014-07-11 14:57:37	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxv2h-1-master.pdf	21198-zz002hxv2h-1-master.pdf
PDF	PDF	21198/zz002hxv2h	Submaster	1	1177209	2014-07-11 14:57:37	database	21198-zz002hxv2h-1-submaster.pdf
PDF	PDF	21198/zz002hxv31	Submaster	1	1057099	2014-07-11 14:59:12	database	21198-zz002hxv31-1-submaster.pdf
PDF	PDF	21198/zz002hxv31	Master	1	1057099	2014-07-11 14:59:12	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxv31-1-master.pdf	21198-zz002hxv31-1-master.pdf
PDF	PDF	21198/zz002hxv4j	Submaster	1	1040468	2014-07-11 15:05:03	database	21198-zz002hxv4j-1-submaster.pdf
PDF	PDF	21198/zz002hxv4j	Master	1	1040468	2014-07-11 15:05:03	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxv4j-1-master.pdf	21198-zz002hxv4j-1-master.pdf
PDF	PDF	21198/zz002hxv52	Master	1	1122669	2014-07-11 15:07:06	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxv52-1-master.pdf	21198-zz002hxv52-1-master.pdf
PDF	PDF	21198/zz002hxv52	Submaster	1	1122669	2014-07-11 15:07:06	database	21198-zz002hxv52-1-submaster.pdf
PDF	PDF	21198/zz002hxv6k	Master	1	1153354	2014-07-11 15:08:17	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxv6k-1-master.pdf	21198-zz002hxv6k-1-master.pdf
PDF	PDF	21198/zz002hxv6k	Submaster	1	1153354	2014-07-11 15:08:17	database	21198-zz002hxv6k-1-submaster.pdf
PDF	PDF	21198/zz002hxv73	Submaster	1	1211069	2014-07-11 15:09:31	database	21198-zz002hxv73-1-submaster.pdf
PDF	PDF	21198/zz002hxv73	Master	1	1211069	2014-07-11 15:09:31	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxv73-1-master.pdf	21198-zz002hxv73-1-master.pdf
PDF	PDF	21198/zz002hxv8m	Master	1	1155356	2014-07-11 15:11:01	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxv8m-1-master.pdf	21198-zz002hxv8m-1-master.pdf
PDF	PDF	21198/zz002hxv8m	Submaster	1	1155356	2014-07-11 15:11:01	database	21198-zz002hxv8m-1-submaster.pdf
PDF	PDF	21198/zz002hxv94	Master	1	1070911	2014-07-11 15:12:16	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxv94-1-master.pdf	21198-zz002hxv94-1-master.pdf
PDF	PDF	21198/zz002hxv94	Submaster	1	1070911	2014-07-11 15:12:16	database	21198-zz002hxv94-1-submaster.pdf
PDF	PDF	21198/zz002hxvbn	Master	1	1188095	2014-07-11 15:18:38	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvbn-1-master.pdf	21198-zz002hxvbn-1-master.pdf
PDF	PDF	21198/zz002hxvbn	Submaster	1	1188095	2014-07-11 15:18:38	database	21198-zz002hxvbn-1-submaster.pdf
PDF	PDF	21198/zz002hxvc5	Submaster	1	1493455	2014-07-11 15:20:22	database	21198-zz002hxvc5-1-submaster.pdf
PDF	PDF	21198/zz002hxvc5	Master	1	1493455	2014-07-11 15:20:22	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvc5-1-master.pdf	21198-zz002hxvc5-1-master.pdf
PDF	PDF	21198/zz002hxvdp	Master	1	972872	2014-07-11 15:25:02	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvdp-1-master.pdf	21198-zz002hxvdp-1-master.pdf
PDF	PDF	21198/zz002hxvdp	Submaster	1	972872	2014-07-11 15:25:02	database	21198-zz002hxvdp-1-submaster.pdf
PDF	PDF	21198/zz002hxvgq	Master	1	1455730	2014-07-11 15:26:08	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvgq-1-master.pdf	21198-zz002hxvgq-1-master.pdf
PDF	PDF	21198/zz002hxvgq	Submaster	1	1455730	2014-07-11 15:26:08	database	21198-zz002hxvgq-1-submaster.pdf
PDF	PDF	21198/zz002hxvh7	Submaster	1	1273448	2014-07-11 15:30:06	database	21198-zz002hxvh7-1-submaster.pdf
PDF	PDF	21198/zz002hxvh7	Master	1	1273448	2014-07-11 15:30:06	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvh7-1-master.pdf	21198-zz002hxvh7-1-master.pdf
PDF	PDF	21198/zz002hxvjr	Submaster	1	420538	2014-07-11 15:31:38	database	21198-zz002hxvjr-1-submaster.pdf
PDF	PDF	21198/zz002hxvjr	Master	1	420538	2014-07-11 15:31:38	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvjr-1-master.pdf	21198-zz002hxvjr-1-master.pdf
PDF	PDF	21198/zz002hxvk8	Master	1	1252420	2014-07-11 15:33:12	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvk8-1-master.pdf	21198-zz002hxvk8-1-master.pdf
PDF	PDF	21198/zz002hxvk8	Submaster	1	1252420	2014-07-11 15:33:12	database	21198-zz002hxvk8-1-submaster.pdf
PDF	PDF	21198/zz002hxvms	Master	1	1131386	2014-07-11 15:34:52	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvms-1-master.pdf	21198-zz002hxvms-1-master.pdf
PDF	PDF	21198/zz002hxvms	Submaster	1	1131386	2014-07-11 15:34:52	database	21198-zz002hxvms-1-submaster.pdf
PDF	PDF	21198/zz002hxvn9	Master	1	1467632	2014-07-11 15:36:29	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvn9-1-master.pdf	21198-zz002hxvn9-1-master.pdf
PDF	PDF	21198/zz002hxvn9	Submaster	1	1467632	2014-07-11 15:36:29	database	21198-zz002hxvn9-1-submaster.pdf
PDF	PDF	21198/zz002hxvpt	Submaster	1	2021686	2014-07-11 15:38:38	database	21198-zz002hxvpt-1-submaster.pdf
PDF	PDF	21198/zz002hxvpt	Master	1	2021686	2014-07-11 15:38:38	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvpt-1-master.pdf	21198-zz002hxvpt-1-master.pdf
PDF	PDF	21198/zz002hxvqb	Submaster	1	1536756	2015-07-28 16:27:20	database	21198-zz002hxvqb-1-submaster.pdf
PDF	PDF	21198/zz002hxvqb	Master	1	1536756	2015-07-28 16:27:20	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvqb-1-master.pdf	21198-zz002hxvqb-1-master.pdf
PDF	PDF	21198/zz002hxvrv	Master	1	701938	2015-08-19 12:15:21	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvrv-1-master.pdf	21198-zz002hxvrv-1-master.pdf
PDF	PDF	21198/zz002hxvrv	Submaster	1	701938	2015-08-19 12:15:21	database	21198-zz002hxvrv-1-submaster.pdf
PDF	PDF	21198/zz002hxvsc	Submaster	1	1081107	2014-07-11 15:45:46	database	21198-zz002hxvsc-1-submaster.pdf
PDF	PDF	21198/zz002hxvsc	Master	1	1081107	2014-07-11 15:45:46	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvsc-1-master.pdf	21198-zz002hxvsc-1-master.pdf
PDF	PDF	21198/zz002hxvtw	Master	1	1133516	2014-07-11 15:47:35	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvtw-1-master.pdf	21198-zz002hxvtw-1-master.pdf
PDF	PDF	21198/zz002hxvtw	Submaster	1	1133516	2014-07-11 15:47:35	database	21198-zz002hxvtw-1-submaster.pdf
PDF	PDF	21198/zz002hxvvd	Submaster	1	1208656	2014-07-11 15:49:06	database	21198-zz002hxvvd-1-submaster.pdf
PDF	PDF	21198/zz002hxvvd	Master	1	1208656	2014-07-11 15:49:06	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvvd-1-master.pdf	21198-zz002hxvvd-1-master.pdf
PDF	PDF	21198/zz002hxvwx	Master	1	1640281	2014-07-11 15:51:47	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvwx-1-master.pdf	21198-zz002hxvwx-1-master.pdf
PDF	PDF	21198/zz002hxvwx	Submaster	1	1640281	2014-07-11 15:51:47	database	21198-zz002hxvwx-1-submaster.pdf
PDF	PDF	21198/zz002hxvxf	Submaster	1	1042724	2014-07-11 15:53:45	database	21198-zz002hxvxf-1-submaster.pdf
PDF	PDF	21198/zz002hxvxf	Master	1	1042724	2014-07-11 15:53:45	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvxf-1-master.pdf	21198-zz002hxvxf-1-master.pdf
PDF	PDF	21198/zz002hxvzz	Master	1	1077462	2014-07-11 15:55:23	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxvzz-1-master.pdf	21198-zz002hxvzz-1-master.pdf
PDF	PDF	21198/zz002hxvzz	Submaster	1	1077462	2014-07-11 15:55:23	database	21198-zz002hxvzz-1-submaster.pdf
PDF	PDF	21198/zz002hxw0z	Master	1	1715082	2015-08-19 12:18:04	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxw0z-1-master.pdf	21198-zz002hxw0z-1-master.pdf
PDF	PDF	21198/zz002hxw0z	Submaster	1	1715082	2015-08-19 12:18:04	database	21198-zz002hxw0z-1-submaster.pdf
PDF	PDF	21198/zz002hxw1g	Master	1	410051	2014-07-11 16:06:43	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxw1g-1-master.pdf	21198-zz002hxw1g-1-master.pdf
PDF	PDF	21198/zz002hxw1g	Submaster	1	410051	2014-07-11 16:06:43	database	21198-zz002hxw1g-1-submaster.pdf
PDF	PDF	21198/zz002hxw20	Submaster	1	2284476	2014-07-11 16:10:17	database	21198-zz002hxw20-1-submaster.pdf
PDF	PDF	21198/zz002hxw20	Master	1	2284476	2014-07-11 16:10:17	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxw20-1-master.pdf	21198-zz002hxw20-1-master.pdf
PDF	PDF	21198/zz002hxw3h	Master	1	1188403	2014-07-11 16:12:07	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxw3h-1-master.pdf	21198-zz002hxw3h-1-master.pdf
PDF	PDF	21198/zz002hxw3h	Submaster	1	1188403	2014-07-11 16:12:07	database	21198-zz002hxw3h-1-submaster.pdf
PDF	PDF	21198/zz002hxw41	Submaster	1	2830686	2014-07-11 16:13:55	database	21198-zz002hxw41-1-submaster.pdf
PDF	PDF	21198/zz002hxw41	Master	1	2830686	2014-07-11 16:13:55	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxw41-1-master.pdf	21198-zz002hxw41-1-master.pdf
PDF	PDF	21198/zz002hxw5j	Submaster	1	1115729	2014-07-11 16:18:45	database	21198-zz002hxw5j-1-submaster.pdf
PDF	PDF	21198/zz002hxw5j	Master	1	1115729	2014-07-11 16:18:45	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxw5j-1-master.pdf	21198-zz002hxw5j-1-master.pdf
PDF	PDF	21198/zz002hxw62	Submaster	1	1150869	2014-07-11 16:21:32	database	21198-zz002hxw62-1-submaster.pdf
PDF	PDF	21198/zz002hxw62	Master	1	1150869	2014-07-11 16:21:32	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxw62-1-master.pdf	21198-zz002hxw62-1-master.pdf
PDF	PDF	21198/zz002hxw7k	Submaster	1	1615046	2014-07-11 16:25:06	database	21198-zz002hxw7k-1-submaster.pdf
PDF	PDF	21198/zz002hxw7k	Master	1	1615046	2014-07-11 16:25:06	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxw7k-1-master.pdf	21198-zz002hxw7k-1-master.pdf
PDF	PDF	21198/zz002hxw83	Master	1	1024450	2014-07-11 16:28:20	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxw83-1-master.pdf	21198-zz002hxw83-1-master.pdf
PDF	PDF	21198/zz002hxw83	Submaster	1	1024450	2014-07-11 16:28:20	database	21198-zz002hxw83-1-submaster.pdf
PDF	PDF	21198/zz002hxw9m	Master	1	1129842	2014-07-11 16:30:00	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxw9m-1-master.pdf	21198-zz002hxw9m-1-master.pdf
PDF	PDF	21198/zz002hxw9m	Submaster	1	1129842	2014-07-11 16:30:00	database	21198-zz002hxw9m-1-submaster.pdf
PDF	PDF	21198/zz002hxwb4	Master	1	425758	2014-07-11 16:32:32	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxwb4-1-master.pdf	21198-zz002hxwb4-1-master.pdf
PDF	PDF	21198/zz002hxwb4	Submaster	1	425758	2014-07-11 16:32:32	database	21198-zz002hxwb4-1-submaster.pdf
PDF	PDF	21198/zz002hxwcn	Master	1	1287691	2014-07-11 16:34:34	https://static.library.ucla.edu/oralhistory/pdf/masters/21198-zz002hxwcn-1-master.pdf	21198-zz002hxwcn-1-master.pdf
PDF	PDF	21198/zz002hxwcn	Submaster	1	1287691	2014-07-11 16:34:34	database	21198-zz002hxwcn-1-submaster.pdf
